# t theta omega E_kin E_pot E_tot
4.51000 0.33751 -1.52601 1.16435 0.55345 1.71781
4.52000 0.32214 -1.54742 1.19725 0.50463 1.70188
4.53000 0.30656 -1.56744 1.22844 0.45738 1.68582
4.54000 0.29080 -1.58605 1.25778 0.41186 1.66964
4.55000 0.27485 -1.60323 1.28517 0.36821 1.65337
4.56000 0.25874 -1.61895 1.31050 0.32654 1.63704
4.57000 0.24247 -1.63320 1.33368 0.28697 1.62065
4.58000 0.22608 -1.64597 1.35461 0.24963 1.60424
4.59000 0.20956 -1.65723 1.37321 0.21462 1.58783
4.60000 0.19294 -1.66698 1.38941 0.18202 1.57143
4.61000 0.17623 -1.67520 1.40315 0.15193 1.55508
4.62000 0.15944 -1.68188 1.41437 0.12442 1.53879
4.63000 0.14259 -1.68702 1.42303 0.09956 1.52259
4.64000 0.12570 -1.69061 1.42909 0.07740 1.50649
4.65000 0.10879 -1.69265 1.43253 0.05799 1.49052
4.66000 0.09186 -1.69313 1.43334 0.04136 1.47470
4.67000 0.07493 -1.69205 1.43152 0.02753 1.45904
4.68000 0.05802 -1.68942 1.42707 0.01651 1.44358
4.69000 0.04115 -1.68524 1.42001 0.00830 1.42832
4.70000 0.02432 -1.67951 1.41038 0.00290 1.41328
4.71000 0.00756 -1.67225 1.39821 0.00028 1.39849
4.72000 -0.00912 -1.66346 1.38355 0.00041 1.38396
4.73000 -0.02570 -1.65316 1.36647 0.00324 1.36971
4.74000 -0.04218 -1.64135 1.34702 0.00872 1.35575
4.75000 -0.05853 -1.62806 1.32530 0.01680 1.34209
4.76000 -0.07473 -1.61331 1.30138 0.02738 1.32876
4.77000 -0.09079 -1.59710 1.27536 0.04040 1.31576
4.78000 -0.10667 -1.57946 1.24735 0.05576 1.30311
4.79000 -0.12237 -1.56042 1.21746 0.07336 1.29082
4.80000 -0.13788 -1.54000 1.18580 0.09309 1.27889
4.81000 -0.15317 -1.51822 1.15249 0.11485 1.26734
4.82000 -0.16824 -1.49511 1.11767 0.13850 1.25617
4.83000 -0.18307 -1.47070 1.08148 0.16392 1.24540
4.84000 -0.19764 -1.44502 1.04404 0.19098 1.23502
4.85000 -0.21196 -1.41810 1.00550 0.21955 1.22505
4.86000 -0.22600 -1.38997 0.96601 0.24947 1.21548
4.87000 -0.23976 -1.36068 0.92572 0.28061 1.20633
4.88000 -0.25321 -1.33024 0.88477 0.31282 1.19758
4.89000 -0.26636 -1.29870 0.84331 0.34594 1.18925
4.90000 -0.27918 -1.26609 0.80149 0.37983 1.18132
4.91000 -0.29168 -1.23245 0.75947 0.41434 1.17381
4.92000 -0.30383 -1.19782 0.71739 0.44932 1.16671
4.93000 -0.31563 -1.16224 0.67540 0.48460 1.16001
4.94000 -0.32707 -1.12575 0.63365 0.52005 1.15371
4.95000 -0.33814 -1.08838 0.59229 0.55551 1.14780
4.96000 -0.34884 -1.05018 0.55144 0.59084 1.14228
4.97000 -0.35914 -1.01119 0.51125 0.62589 1.13714
4.98000 -0.36906 -0.97144 0.47185 0.66053 1.13238
4.99000 -0.37857 -0.93099 0.43337 0.69460 1.12797
5.00000 -0.38767 -0.88987 0.39593 0.72799 1.12392
5.01000 -0.39636 -0.84812 0.35965 0.76056 1.12022
5.02000 -0.40463 -0.80579 0.32465 0.79219 1.11684
5.03000 -0.41248 -0.76291 0.29102 0.82276 1.11378
5.04000 -0.41989 -0.71954 0.25887 0.85216 1.11103
5.05000 -0.42687 -0.67571 0.22829 0.88028 1.10857
5.06000 -0.43340 -0.63147 0.19937 0.90702 1.10639
5.07000 -0.43950 -0.58685 0.17219 0.93228 1.10448
5.08000 -0.44514 -0.54190 0.14683 0.95598 1.10281
5.09000 -0.45033 -0.49666 0.12334 0.97803 1.10137
5.10000 -0.45507 -0.45117 0.10178 0.99837 1.10015
5.11000 -0.45936 -0.40548 0.08221 1.01692 1.09913
5.12000 -0.46318 -0.35963 0.06467 1.03362 1.09829
5.13000 -0.46655 -0.31366 0.04919 1.04843 1.09762
5.14000 -0.46945 -0.26760 0.03580 1.06129 1.09710
5.15000 -0.47190 -0.22150 0.02453 1.07217 1.09670
5.16000 -0.47388 -0.17541 0.01538 1.08104 1.09642
5.17000 -0.47541 -0.12936 0.00837 1.08787 1.09624
5.18000 -0.47647 -0.08339 0.00348 1.09265 1.09613
5.19000 -0.47708 -0.03754 0.00070 1.09537 1.09608
5.20000 -0.47722 0.00815 0.00003 1.09603 1.09607
5.21000 -0.47691 0.05363 0.00144 1.09464 1.09608
5.22000 -0.47615 0.09887 0.00489 1.09121 1.09610
5.23000 -0.47494 0.14383 0.01034 1.08576 1.09610
5.24000 -0.47328 0.18847 0.01776 1.07832 1.09608
5.25000 -0.47117 0.23275 0.02709 1.06892 1.09600
5.26000 -0.46862 0.27663 0.03826 1.05760 1.09586
5.27000 -0.46564 0.32008 0.05122 1.04442 1.09564
5.28000 -0.46222 0.36305 0.06590 1.02942 1.09533
5.29000 -0.45838 0.40551 0.08222 1.01268 1.09490
5.30000 -0.45411 0.44742 0.10009 0.99424 1.09434
5.31000 -0.44943 0.48875 0.11944 0.97419 1.09363
5.32000 -0.44434 0.52946 0.14016 0.95261 1.09277
5.33000 -0.43885 0.56951 0.16217 0.92957 1.09174
5.34000 -0.43295 0.60886 0.18536 0.90516 1.09052
5.35000 -0.42667 0.64749 0.20962 0.87948 1.08910
5.36000 -0.42001 0.68535 0.23485 0.85262 1.08747
5.37000 -0.41297 0.72241 0.26094 0.82468 1.08562
5.38000 -0.40556 0.75864 0.28777 0.79577 1.08354
5.39000 -0.39780 0.79400 0.31522 0.76600 1.08121
5.40000 -0.38968 0.82846 0.34318 0.73546 1.07864
5.41000 -0.38123 0.86200 0.37152 0.70428 1.07580
5.42000 -0.37245 0.89457 0.40013 0.67258 1.07270
5.43000 -0.36334 0.92614 0.42887 0.64045 1.06933
5.44000 -0.35393 0.95670 0.45763 0.60803 1.06567
5.45000 -0.34421 0.98620 0.48629 0.57544 1.06173
5.46000 -0.33421 1.01461 0.51472 0.54278 1.05750
5.47000 -0.32392 1.04192 0.54280 0.51018 1.05298
5.48000 -0.31337 1.06809 0.57041 0.47775 1.04816
5.49000 -0.30257 1.09310 0.59743 0.44562 1.04305
5.50000 -0.29151 1.11692 0.62376 0.41389 1.03764
5.51000 -0.28023 1.13953 0.64927 0.38267 1.03194
5.52000 -0.26873 1.16091 0.67385 0.35209 1.02594
5.53000 -0.25702 1.18103 0.69742 0.32223 1.01965
5.54000 -0.24511 1.19988 0.71985 0.29322 1.01307
5.55000 -0.23302 1.21743 0.74106 0.26514 1.00620
5.56000 -0.22077 1.23367 0.76097 0.23809 0.99906
5.57000 -0.20835 1.24858 0.77947 0.21217 0.99164
5.58000 -0.19580 1.26214 0.79650 0.18745 0.98395
5.59000 -0.18312 1.27435 0.81198 0.16401 0.97600
5.60000 -0.17032 1.28519 0.82585 0.14194 0.96780
5.61000 -0.15742 1.29465 0.83805 0.12130 0.95935
5.62000 -0.14443 1.30271 0.84853 0.10214 0.95067
5.63000 -0.13137 1.30938 0.85724 0.08453 0.94177
5.64000 -0.11825 1.31465 0.86415 0.06850 0.93265
5.65000 -0.10508 1.31851 0.86923 0.05411 0.92334
5.66000 -0.09188 1.32095 0.87246 0.04138 0.91384
5.67000 -0.07867 1.32199 0.87382 0.03034 0.90416
5.68000 -0.06545 1.32161 0.87332 0.02100 0.89432
5.69000 -0.05224 1.31982 0.87096 0.01338 0.88434
5.70000 -0.03905 1.31662 0.86675 0.00748 0.87423
5.71000 -0.02591 1.31202 0.86070 0.00329 0.86400
5.72000 -0.01282 1.30603 0.85286 0.00081 0.85366
5.73000 0.00021 1.29865 0.84325 0.00000 0.84325
5.74000 0.01315 1.28990 0.83192 0.00085 0.83276
5.75000 0.02600 1.27978 0.81891 0.00332 0.82223
5.76000 0.03874 1.26830 0.80430 0.00736 0.81166
5.77000 0.05136 1.25549 0.78813 0.01294 0.80107
5.78000 0.06385 1.24136 0.77049 0.01999 0.79048
5.79000 0.07618 1.22593 0.75145 0.02845 0.77991
5.80000 0.08836 1.20921 0.73110 0.03827 0.76937
5.81000 0.10036 1.19123 0.70952 0.04937 0.75888
5.82000 0.11218 1.17201 0.68680 0.06166 0.74847
5.83000 0.12380 1.15157 0.66306 0.07508 0.73814
5.84000 0.13521 1.12993 0.63837 0.08953 0.72791
5.85000 0.14639 1.10713 0.61287 0.10493 0.71780
5.86000 0.15735 1.08318 0.58664 0.12119 0.70783
5.87000 0.16805 1.05812 0.55981 0.13820 0.69802
5.88000 0.17851 1.03198 0.53249 0.15588 0.68837
5.89000 0.18869 1.00478 0.50479 0.17412 0.67891
5.90000 0.19860 0.97656 0.47683 0.19282 0.66966
5.91000 0.20822 0.94734 0.44873 0.21189 0.66062
5.92000 0.21754 0.91717 0.42060 0.23121 0.65181
5.93000 0.22656 0.88607 0.39256 0.25069 0.64325
5.94000 0.23526 0.85408 0.36472 0.27023 0.63495
5.95000 0.24364 0.82123 0.33721 0.28972 0.62693
5.96000 0.25168 0.78756 0.31013 0.30907 0.61919
5.97000 0.25939 0.75311 0.28359 0.32817 0.61176
5.98000 0.26674 0.71791 0.25770 0.34693 0.60463
5.99000 0.27374 0.68201 0.23257 0.36527 0.59783
6.00000 0.28038 0.64543 0.20829 0.38308 0.59136
6.01000 0.28665 0.60821 0.18496 0.40028 0.58524
6.02000 0.29254 0.57040 0.16268 0.41679 0.57947
6.03000 0.29805 0.53204 0.14153 0.43253 0.57406
6.04000 0.30318 0.49316 0.12160 0.44742 0.56902
6.05000 0.30792 0.45381 0.10297 0.46139 0.56436
6.06000 0.31226 0.41402 0.08570 0.47438 0.56009
6.07000 0.31620 0.37383 0.06987 0.48633 0.55620
6.08000 0.31973 0.33329 0.05554 0.49717 0.55271
6.09000 0.32286 0.29243 0.04276 0.50687 0.54962
6.10000 0.32558 0.25130 0.03158 0.51536 0.54694
6.11000 0.32789 0.20993 0.02204 0.52262 0.54466
6.12000 0.32978 0.16838 0.01418 0.52862 0.54279
6.13000 0.33125 0.12667 0.00802 0.53331 0.54134
6.14000 0.33231 0.08486 0.00360 0.53669 0.54029
6.15000 0.33295 0.04297 0.00092 0.53874 0.53966
6.16000 0.33317 0.00106 0.00000 0.53945 0.53945
6.17000 0.33297 -0.04084 0.00083 0.53881 0.53964
6.18000 0.33235 -0.08269 0.00342 0.53683 0.54025
6.19000 0.33132 -0.12444 0.00774 0.53352 0.54126
6.20000 0.32986 -0.16605 0.01379 0.52889 0.54268
6.21000 0.32800 -0.20749 0.02153 0.52297 0.54450
6.22000 0.32572 -0.24871 0.03093 0.51579 0.54672
6.23000 0.32302 -0.28967 0.04195 0.50737 0.54933
6.24000 0.31992 -0.33033 0.05456 0.49776 0.55232
6.25000 0.31642 -0.37066 0.06869 0.48701 0.55570
6.26000 0.31251 -0.41061 0.08430 0.47515 0.55945
6.27000 0.30821 -0.45013 0.10131 0.46226 0.56357
6.28000 0.30351 -0.48921 0.11966 0.44838 0.56804
6.29000 0.29842 -0.52778 0.13928 0.43359 0.57287
