   3.19999814      -9.80817378E-02   9.66214165E-02 -0.293773651      -2.98558140      0.288471103      -2.83848271E-02  0.105026610      0.353613317      0.458639920    
   3.23999810      -9.53130201E-02  0.104966648     -0.285506308      -2.98638344      0.313470662      -2.99686417E-02  0.123952463      0.333944738      0.457897186    
   3.27999806      -9.23287049E-02  0.113054320     -0.276592731      -2.98722219      0.337718368      -3.12700048E-02  0.143789396      0.313377172      0.457166553    
   3.31999803      -8.91359448E-02  0.120871603     -0.267053872      -2.98809004      0.361175239      -3.22792307E-02  0.164361864      0.292090356      0.456452221    
   3.35999799      -8.57422128E-02  0.128406301     -0.256911576      -2.98897910      0.383803785      -3.29890661E-02  0.185491994      0.270286113      0.455778122    
   3.39999795      -8.21553022E-02  0.135646880     -0.246188745      -2.98988152      0.405568093      -3.33947353E-02  0.207000867      0.248157308      0.455158174    
   3.43999791      -7.83832893E-02  0.142582461     -0.234909162      -2.99078870      0.426434010      -3.34939249E-02  0.228709787      0.225905731      0.454615533    
   3.47999787      -7.44345263E-02  0.149202853     -0.223097429      -2.99169302      0.446369141      -3.32867727E-02  0.250441760      0.203728706      0.454170465    
   3.51999784      -7.03176260E-02  0.155498564     -0.210779071      -2.99258614      0.465342849      -3.27758417E-02  0.272022784      0.181823567      0.453846335    
   3.55999780      -6.60414174E-02  0.161460817     -0.197980255      -2.99346018      0.483326524      -3.19660567E-02  0.293282926      0.160387680      0.453670621    
   3.59999776      -6.16149642E-02  0.167081550     -0.184727967      -2.99430728      0.500293493      -3.08646355E-02  0.314057767      0.139613971      0.453671753    
   3.63999772      -5.70475198E-02  0.172353432     -0.171049744      -2.99511957      0.516219139      -2.94810086E-02  0.334189177      0.119691052      0.453880221    
   3.67999768      -5.23485132E-02  0.177269876     -0.156973824      -2.99589038      0.531081080      -2.78267302E-02  0.353526831      0.100789927      0.454316765    
   3.71999764      -4.75275330E-02  0.181825027     -0.142528921      -2.99661231      0.544859111      -2.59153247E-02  0.371928841       8.30816329E-02  0.455010474    
   3.75999761      -4.25943024E-02  0.186013788     -0.127744272      -2.99727893      0.557535172      -2.37621944E-02  0.389262706       6.67328164E-02  0.455995530    
   3.79999757      -3.75586636E-02  0.189831823     -0.112649500      -2.99788427      0.569093823      -2.13844590E-02  0.405406386       5.18881939E-02  0.457294583    
   3.83999753      -3.24305594E-02  0.193275541      -9.72746238E-02  -2.99842262      0.579521716      -1.88008044E-02  0.420248628       3.86881046E-02  0.458936721    
   3.87999749      -2.72200033E-02  0.196342126      -8.16499218E-02  -2.99888873      0.588808179      -1.60313193E-02  0.433690101       2.72553358E-02  0.460945427    
   3.91999745      -2.19370704E-02  0.199029490      -6.58059269E-02  -2.99927807      0.596944809      -1.30973207E-02  0.445643276       1.77039076E-02  0.463347197    
   3.95999742      -1.65918712E-02  0.201336324      -4.97733280E-02  -2.99958706      0.603925824      -1.00211790E-02  0.456033528       1.01259165E-02  0.466159433    
   3.99999738      -1.11945337E-02  0.203262061      -3.35828997E-02  -2.99981213      0.609747946      -6.82612928E-03  0.464798987       4.60906792E-03  0.469408065    
   4.03999758      -5.75518329E-03  0.204806864      -1.72654539E-02  -2.99995041      0.614410400      -3.53608374E-03  0.471890837       1.21914456E-03  0.473109990    
   4.07999754      -2.83921603E-04  0.205971643      -8.51764809E-04  -2.99999976      0.617914855      -1.75439389E-04  0.477273583       4.38541201E-06  0.477277964    
   4.11999750       5.20918984E-03  0.206758037       1.56274978E-02  -2.99995923      0.620265722       3.23111098E-03  0.480924994       9.99873970E-04  0.481924862    
   4.15999746       1.07141510E-02  0.207168400       3.21418382E-02  -2.99982786      0.621469498       6.65877340E-03  0.482835889       4.22315160E-03  0.487059027    
   4.19999743       1.62210409E-02  0.207205802       4.86609861E-02  -2.99960542      0.621535659       1.00828400E-02  0.483010232       9.67860408E-03  0.492688835    
   4.23999739       2.17200369E-02  0.206873983       6.51549846E-02  -2.99929237      0.620475531       1.34788705E-02  0.481464535       1.73530746E-02  0.498817623    
   4.27999735       2.72014327E-02  0.206177369       8.15942362E-02  -2.99889040      0.618303299       1.68228857E-02  0.478227466       2.72158664E-02  0.505443335    
   4.31999731       3.26556563E-02  0.205121070       9.79495570E-02  -2.99840045      0.615035176       2.00915188E-02  0.473339856       3.92275117E-02  0.512567341    
   4.35999727       3.80732864E-02  0.203710809      0.114192262      -2.99782610      0.610689580       2.32621990E-02  0.466853559       5.33178374E-02  0.520171404    
   4.39999723       4.34450656E-02  0.201952949      0.130294204      -2.99716926      0.605287194       2.63132993E-02  0.458831161       6.94254562E-02  0.528256595    
   4.43999720       4.87619229E-02  0.199854448      0.146227807      -2.99643421      0.598850727       2.92242765E-02  0.449345231       8.74538869E-02  0.536799133    
   4.47999716       5.40149882E-02  0.197422862      0.161966175      -2.99562454      0.591404796       3.19758244E-02  0.438477606      0.107306644      0.545784235    
   4.51999712       5.91956042E-02  0.194666311      0.177483112      -2.99474525      0.582976043       3.45499814E-02  0.426318437      0.128869712      0.555188179    
   4.55999708       6.42953366E-02  0.191593453      0.192753151      -2.99380112      0.573592722       3.69302407E-02  0.412965596      0.152024686      0.564990282    
   4.59999704       6.93060085E-02  0.188213468      0.207751617      -2.99279785      0.563284874       3.91016528E-02  0.398523510      0.176631242      0.575154781    
   4.63999701       7.42196813E-02  0.184536025      0.222454682      -2.99174094      0.552083969       4.10509035E-02  0.383102387      0.202553406      0.585655808    
   4.67999697       7.90287033E-02  0.180571243      0.236839384      -2.99063659      0.540022969       4.27663811E-02  0.366817176      0.229637712      0.596454859    
   4.71999693       8.37256834E-02  0.176329717      0.250883698      -2.98949099      0.527136087       4.42382507E-02  0.349786907      0.257730663      0.607517600    
   4.75999689       8.83035362E-02  0.171822429      0.264566451      -2.98831129      0.513458908       4.54584509E-02  0.332133144      0.286665618      0.618798733    
   4.79999685       9.27554667E-02  0.167060763      0.277867556      -2.98710394      0.499027878       4.64207679E-02  0.313979596      0.316275924      0.630255520    
   4.83999681       9.70750004E-02  0.162056461      0.290767819      -2.98587584      0.483880490       4.71208058E-02  0.295450836      0.346394926      0.641845763    
   4.87999678      0.101255976      0.156821609      0.303249121      -2.98463392      0.468055099       4.75560166E-02  0.276671439      0.376851618      0.653523088    
   4.91999674      0.105292566      0.151368573      0.315294355      -2.98338556      0.451590836       4.77256589E-02  0.257764995      0.407470554      0.665235519    
   4.95999670      0.109179281      0.145710036      0.326887518      -2.98213768      0.434527367       4.76307906E-02  0.238853410      0.438076347      0.676929772    
   4.99999666      0.112910964      0.139858887      0.338013619      -2.98089695      0.416904926       4.72742058E-02  0.220055714      0.468502343      0.688558042    
   5.03999662      0.116482817      0.133828282      0.348658770      -2.97967052      0.398764193       4.66604047E-02  0.201487601      0.498577505      0.700065136    
   5.07999659      0.119890384      0.127631530      0.358810127      -2.97846532      0.380146056       4.57954854E-02  0.183260337      0.528139532      0.711399853    
   5.11999655      0.123129584      0.121282138      0.368456066      -2.97728729      0.361091793       4.46871407E-02  0.165480271      0.557026267      0.722506523    
   5.15999651      0.126196682      0.114793733      0.377585948      -2.97614336      0.341642618       4.33445051E-02  0.148248002      0.585084140      0.733332157    
   5.19999647      0.129088312      0.108180061      0.386190265      -2.97503901      0.321839929       4.17780876E-02  0.131657913      0.612168431      0.743826330    
   5.23999643      0.131801486      0.101454943      0.394260645      -2.97398019      0.301725000       3.99996899E-02  0.115797438      0.638134480      0.753931940    
   5.27999640      0.134333566       9.46322680E-02  0.401789725      -2.97297239      0.281339139       3.80222723E-02  0.100746743      0.662850618      0.763597369    
   5.31999636      0.136682302       8.77259448E-02  0.408771336      -2.97202039      0.260723323       3.58598530E-02   8.65782201E-02  0.686198592      0.772776842    
   5.35999632      0.138845801       8.07498917E-02  0.415200353      -2.97112918      0.239918351       3.35273854E-02   7.33561292E-02  0.708055496      0.781411648    
   5.39999628      0.140822545       7.37179965E-02  0.421072721      -2.97030258      0.218964756       3.10406368E-02   6.11363612E-02  0.728329241      0.789465606    
   5.43999624      0.142611384       6.66441098E-02  0.426385403      -2.96954465      0.197902665       2.84160767E-02   4.99661714E-02  0.746918976      0.796885133    
   5.47999620      0.144211531       5.95420003E-02  0.431136578      -2.96885872      0.176771790       2.56707352E-02   3.98840606E-02  0.763741434      0.803625464    
   5.51999617      0.145622566       5.24253473E-02  0.435325295      -2.96824741      0.155611381       2.28220783E-02   3.09196915E-02  0.778735161      0.809654832    
